1.000000000000000082e-05,1.929837418248702988e+03
1.004154086661125130e-05,1.921895922981692138e+03
1.008325429758238449e-05,1.913945248156970820e+03
1.012514100976072437e-05,1.906027468010518533e+03
1.016720172297138155e-05,1.898142452310575891e+03
1.020943716002974541e-05,1.890290045616292673e+03
1.025184804675382020e-05,1.882470097169200244e+03
1.029443511197672222e-05,1.874682471607669868e+03
1.033719908755922436e-05,1.866927034237857470e+03
1.038014070840224982e-05,1.859203714114878267e+03
1.042326071245962507e-05,1.851512394093343573e+03
1.046655984075068368e-05,1.843852884541211097e+03
1.051003883737301247e-05,1.836225071553776843e+03
1.055369844951527391e-05,1.828628824275600437e+03
1.059753942746994208e-05,1.821063970938823559e+03
1.064156252464634194e-05,1.813530391868167726e+03
1.068576849758350385e-05,1.806027950235441949e+03
1.073015810596318758e-05,1.798556537954012811e+03
1.077473211262295373e-05,1.791116091416178506e+03
1.081949128356919784e-05,1.783706438077781968e+03
1.086443638799043189e-05,1.776327441893109381e+03
1.090956819827042518e-05,1.768978980512666567e+03
1.095488749000149593e-05,1.761660907770107997e+03
1.100039504199786058e-05,1.754373085068591081e+03
1.104609163630893043e-05,1.747115385376449467e+03
1.109197805823288799e-05,1.739887683999183764e+03
1.113805509633008523e-05,1.732689917092371388e+03
1.118432354243662671e-05,1.725521970645660303e+03
1.123078419167797115e-05,1.718383670297877416e+03
1.127743784248261784e-05,1.711274908717751487e+03
1.132428529659574216e-05,1.704195565540986081e+03
1.137132735909310725e-05,1.697145479348147774e+03
1.141856483839480287e-05,1.690124538989248776e+03
1.146599854627917064e-05,1.683132617339256967e+03
1.151362929789677331e-05,1.676169615716067710e+03
1.156145791178430473e-05,1.669235472012162973e+03
1.160948520987880812e-05,1.662330025137521943e+03
1.165771201753169451e-05,1.655453150155140293e+03
1.170613916352296101e-05,1.648604732016433445e+03
1.175476748007544975e-05,1.641784633265262300e+03
1.180359780286905943e-05,1.634992726626686590e+03
1.185263097105524310e-05,1.628228892808042929e+03
1.190186782727134340e-05,1.621493016506229196e+03
1.195130921765508523e-05,1.614785040160305243e+03
1.200095599185915153e-05,1.608104853102677453e+03
1.205080900306568448e-05,1.601452295098781178e+03
1.210086910800108654e-05,1.594827265380415383e+03
1.215113716695065381e-05,1.588229651885699695e+03
1.220161404377338555e-05,1.581659304376844375e+03
1.225230060591684621e-05,1.575116119126732201e+03
