# energy,k_k,kS_kL,pi_pi_pi0,eta_a,pi0_a,e_e,mu_mu,pi_pi,omega_pi0,etap_a
2.401375741520403e+00,4.706684520926594e-04,3.277966976777279e-04,1.581750216369110e-04,2.553831925659016e-06,0.000000000000000e+00,0.000000000000000e+00,5.118863765173314e-07,1.076051047044101e-07,3.568019820573249e-08,0.000000000000000e+00
2.434784213748405e+00,4.835076909447812e-04,3.368512013197392e-04,1.624470990759029e-04,2.624357798596840e-06,0.000000000000000e+00,0.000000000000000e+00,5.248050141550453e-07,1.104086905456585e-07,3.665883390096510e-08,0.000000000000000e+00
2.468657472056032e+00,4.966777624782319e-04,3.461439660533205e-04,1.668273118238860e-04,2.696739991085236e-06,0.000000000000000e+00,0.000000000000000e+00,5.380089710462483e-07,1.132785226732754e-07,3.766292789667269e-08,0.000000000000000e+00
2.503001982650370e+00,5.101867375945556e-04,3.556810363301560e-04,1.713182088098971e-04,2.771025562537070e-06,0.000000000000000e+00,0.000000000000000e+00,5.515030398307471e-07,1.162159438331128e-07,3.869311211317756e-08,0.000000000000000e+00
2.537824301697811e+00,5.240428624171462e-04,3.654685991652730e-04,1.759223899178624e-04,2.847262665083036e-06,0.000000000000000e+00,0.000000000000000e+00,5.652920116987681e-07,1.192223126043347e-07,3.975003273959734e-08,0.000000000000000e+00
2.573131076575589e+00,5.382545610689601e-04,3.755131282054331e-04,1.806425065540066e-04,2.925500568102522e-06,0.000000000000000e+00,0.000000000000000e+00,5.793806706287614e-07,1.222990029253080e-07,4.083435044900252e-08,0.000000000000000e+00
2.608929047140728e+00,5.528304384376839e-04,3.858216227036519e-04,1.854812621935784e-04,3.005789714776230e-06,0.000000000000000e+00,0.000000000000000e+00,5.937737872210276e-07,1.254474035672488e-07,4.194674065232112e-08,0.000000000000000e+00
2.645225047016634e+00,5.677793589340356e-04,3.964009756214245e-04,1.904414129047742e-04,3.088181722859375e-06,0.000000000000000e+00,0.000000000000000e+00,6.084761121056046e-07,1.286689175525184e-07,4.308789375853342e-08,0.000000000000000e+00
2.682026004897601e+00,5.831104198711378e-04,4.072579867802206e-04,1.955257678476160e-04,3.172729407192881e-06,0.000000000000000e+00,0.000000000000000e+00,6.234923689018065e-07,1.319649615143068e-07,4.425851542988425e-08,0.000000000000000e+00
2.719338945871458e+00,5.988327848990988e-04,4.183996116667835e-04,2.007371897454044e-04,3.259486802795359e-06,0.000000000000000e+00,0.000000000000000e+00,6.388272467057117e-07,1.353369649942706e-07,4.545932683723133e-08,0.000000000000000e+00
2.757170992760609e+00,6.149558102333650e-04,4.298329663362146e-04,2.060785953262372e-04,3.348509188158919e-06,0.000000000000000e+00,0.000000000000000e+00,6.544853920807859e-07,1.387863696745328e-07,4.669106491523755e-08,0.000000000000000e+00
2.795529367481749e+00,6.314890480269468e-04,4.415653300140917e-04,2.115529557319323e-04,3.439853108735842e-06,0.000000000000000e+00,0.000000000000000e+00,6.704714005256091e-07,1.423146285402584e-07,4.795448261709580e-08,0.000000000000000e+00
2.834421392424479e+00,6.484422459938340e-04,4.536041482627336e-04,2.171632968915475e-04,3.533576395277349e-06,0.000000000000000e+00,0.000000000000000e+00,6.867898073914552e-07,1.459232049688432e-07,4.925034916845091e-08,0.000000000000000e+00
2.873854491849109e+00,6.658253372287498e-04,4.659570338227918e-04,2.229126998565243e-04,3.629738157541441e-06,0.000000000000000e+00,0.000000000000000e+00,7.034450782211565e-07,1.496135717415452e-07,5.057945032016306e-08,0.000000000000000e+00
2.913836193303905e+00,6.836484438649432e-04,4.786317694414368e-04,2.288043010943239e-04,3.728398871109457e-06,0.000000000000000e+00,0.000000000000000e+00,7.204415984793513e-07,1.533872099731941e-07,5.194258859953089e-08,0.000000000000000e+00
2.954374129062058e+00,7.019219111379300e-04,4.916363146348960e-04,2.348412927372397e-04,3.829620381285509e-06,0.000000000000000e+00,0.000000000000000e+00,7.377836626427668e-07,1.572456079553877e-07,5.334058355956727e-08,0.000000000000000e+00
2.995476037578634e+00,7.206562921709826e-04,5.049788099127951e-04,2.410269227828925e-04,3.933465919745959e-06,0.000000000000000e+00,0.000000000000000e+00,7.554754626177279e-07,1.611902599083637e-07,5.477427202589455e-08,0.000000000000000e+00
3.037149764967805e+00,7.398623399282500e-04,5.186675701036375e-04,2.473644952427193e-04,4.040000128452686e-06,0.000000000000000e+00,0.000000000000000e+00,7.735210754505187e-07,1.652226646365002e-07,5.624450834079728e-08,0.000000000000000e+00
3.079403266500625e+00,7.595510301096101e-04,5.327110889787602e-04,2.538573702345642e-04,4.149289084205481e-06,0.000000000000000e+00,0.000000000000000e+00,7.919244502946142e-07,1.693443240821481e-07,5.775216460394025e-08,0.000000000000000e+00
3.122244608123644e+00,7.797335519327187e-04,5.471180650338244e-04,2.605089640152691e-04,4.261400323008375e-06,0.000000000000000e+00,0.000000000000000e+00,8.106893945970919e-07,1.735567417722424e-07,5.929813090923199e-08,0.000000000000000e+00
3.165681967998648e+00,8.004213103872318e-04,5.618973794271576e-04,2.673227489489367e-04,4.376402864446692e-06,0.000000000000000e+00,0.000000000000000e+00,8.298195594647827e-07,1.778614211518679e-07,6.088331557727513e-08,0.000000000000000e+00
3.209723638063829e+00,8.216259294618563e-04,5.770578574813893e-04,2.743022534063076e-04,4.494367212292727e-06,0.000000000000000e+00,0.000000000000000e+00,8.493184241688437e-07,1.822598637986736e-07,6.250864535036343e-08,0.000000000000000e+00
3.254378025616658e+00,8.433592494041967e-04,5.926083860336398e-04,2.814510615904484e-04,4.615365375136766e-06,0.000000000000000e+00,0.000000000000000e+00,8.691892797445334e-07,1.867535675117330e-07,6.417506541583592e-08,0.000000000000000e+00
3.299653654918800e+00,8.656333304630213e-04,6.085584296516606e-04,2.887728132836892e-04,4.739470959654939e-06,0.000000000000000e+00,0.000000000000000e+00,8.894352116409276e-07,1.913440242681399e-07,6.588354002535827e-08,0.000000000000000e+00
3.345559168823336e+00,8.884604508163156e-04,6.249176663421656e-04,2.962712035104823e-04,4.866759153718137e-06,0.000000000000000e+00,0.000000000000000e+00,9.100590813732053e-07,1.960327180403040e-07,6.763505257800247e-08,0.000000000000000e+00
3.392103330424638e+00,9.118530941431579e-04,6.416959829379170e-04,3.039499821105718e-04,4.997306749127380e-06,0.000000000000000e+00,0.000000000000000e+00,9.310635071279417e-07,2.008211224665748e-07,6.943060577025442e-08,0.000000000000000e+00
3.439295024731191e+00,9.358239835271496e-04,6.589034772611601e-04,3.118129532165680e-04,5.131192165366954e-06,0.000000000000000e+00,0.000000000000000e+00,9.524508432695269e-07,2.057106983674659e-07,7.127122178803620e-08,0.000000000000000e+00
3.487143260361692e+00,9.603860725578650e-04,6.765504606474396e-04,3.198639746297140e-04,5.268495473127864e-06,0.000000000000000e+00,0.000000000000000e+00,9.742231586934312e-07,2.107028910993880e-07,7.315794248934131e-08,0.000000000000000e+00
3.535657171264738e+00,9.855525741836550e-04,6.946474522466449e-04,3.281069570873013e-04,5.409298417557465e-06,0.000000000000000e+00,0.000000000000000e+00,9.963822139695061e-07,2.157991277374017e-07,7.509182957659518e-08,0.000000000000000e+00
3.584846018462449e+00,1.011336949719757e-03,7.132051921699590e-04,3.365458634148627e-04,5.553684441359909e-06,0.000000000000000e+00,0.000000000000000e+00,1.018929437215911e-06,2.210008140781118e-07,7.707396475780460e-08,0.000000000000000e+00
3.634719191818334e+00,1.037752842840615e-03,7.322346421530615e-04,3.451847075559023e-04,5.701738659837775e-06,0.000000000000000e+00,0.000000000000000e+00,1.041865898641474e-06,2.263093314533866e-07,7.910544989550142e-08,0.000000000000000e+00
3.685286211829774e+00,1.064814112765983e-03,7.517469936061918e-04,3.540275534715655e-04,5.853547918078814e-06,0.000000000000000e+00,0.000000000000000e+00,1.065192283691459e-06,2.317260333451595e-07,8.118740714243437e-08,0.000000000000000e+00
3.736556731445418e+00,1.092534842886320e-03,7.717536679031837e-04,3.630785139022432e-04,6.009200872538196e-06,0.000000000000000e+00,0.000000000000000e+00,1.088908864728683e-06,2.372522417910943e-07,8.332097908569063e-08,0.000000000000000e+00
3.788540537907879e+00,1.120929317706778e-03,7.922663962378864e-04,3.723417489827151e-04,6.168787963634947e-06,0.000000000000000e+00,0.000000000000000e+00,1.113015471178841e-06,2.428892435704255e-07,8.550732887681797e-08,0.000000000000000e+00
3.841247554622064e+00,1.150012057531044e-03,8.132975875685341e-04,3.818214647019991e-04,6.332401436181688e-06,0.000000000000000e+00,0.000000000000000e+00,1.137511458065577e-06,2.486382861587711e-07,8.774764022038412e-08,0.000000000000000e+00
3.894687843049490e+00,1.179797817191306e-03,8.348597386966443e-04,3.915219111986211e-04,6.500135359162761e-06,0.000000000000000e+00,0.000000000000000e+00,1.162395672857453e-06,2.545005734401949e-07,9.004311749575019e-08,0.000000000000000e+00
3.948871604628956e+00,1.210301573805966e-03,8.569652225245282e-04,4.014473808815707e-04,6.672085644766896e-06,0.000000000000000e+00,0.000000000000000e+00,1.187666420545407e-06,2.604772611642399e-07,9.239498581231790e-08,0.000000000000000e+00
4.003809182723946e+00,1.241538524950192e-03,8.796262493468597e-04,4.116022063666912e-04,6.848350066598617e-06,0.000000000000000e+00,0.000000000000000e+00,1.213321426865539e-06,2.665694521350825e-07,9.480449104022819e-08,0.000000000000000e+00
4.059511064597110e+00,1.273524086488562e-03,9.028552568397450e-04,4.219907582177623e-04,7.029028276988435e-06,0.000000000000000e+00,0.000000000000000e+00,1.239357799578202e-06,2.727781911193509e-07,9.727289981863777e-08,0.000000000000000e+00
4.115987883412225e+00,1.306273895260237e-03,9.266652693940529e-04,4.326174424809823e-04,7.214221754974752e-06,0.000000000000000e+00,0.000000000000000e+00,1.265771987710289e-06,2.791044594585287e-07,9.980149953995974e-08,0.000000000000000e+00
4.173250420263999e+00,1.339803799593975e-03,9.510696296147643e-04,4.434866980009979e-04,7.404033874378885e-06,0.000000000000000e+00,0.000000000000000e+00,1.292559738663363e-06,2.855491693711992e-07,1.023915983083683e-07,0.000000000000000e+00
4.231309606236126e+00,1.374129835022701e-03,9.760819329264392e-04,4.546029935060448e-04,7.598570000138104e-06,0.000000000000000e+00,0.000000000000000e+00,1.319716053085878e-06,2.921131579297101e-07,1.050445248707785e-07,0.000000000000000e+00
4.290176524487959e+00,1.409268223920601e-03,1.001716027352244e-03,4.659708244491390e-04,7.797937434454876e-06,0.000000000000000e+00,0.000000000000000e+00,1.347235137403059e-06,2.987971806951096e-07,1.077616285072819e-07,0.000000000000000e+00
4.349862412370226e+00,1.445235397632714e-03,1.027985998946568e-03,4.775947095916201e-04,8.002245426532181e-06,0.000000000000000e+00,0.000000000000000e+00,1.375110353893217e-06,3.056019049934645e-07,1.105442784313857e-07,0.000000000000000e+00
4.410378663570170e+00,1.482047951092827e-03,1.054906279612666e-03,4.894791873146721e-04,8.211605181797268e-06,0.000000000000000e+00,0.000000000000000e+00,1.403334168194213e-06,3.125279028158821e-07,1.133938642700815e-07,0.000000000000000e+00
4.471736830286540e+00,1.519723065425684e-03,1.082491821966621e-03,5.016288116437380e-04,8.426129871009785e-06,0.000000000000000e+00,0.000000000000000e+00,1.431898094118499e-06,3.195756433237438e-07,1.163117959358409e-07,0.000000000000000e+00
4.533948625434839e+00,1.558277848697703e-03,1.110757701760422e-03,5.140481479700105e-04,8.645934636769191e-06,0.000000000000000e+00,0.000000000000000e+00,1.460792635649706e-06,3.267454849397988e-07,1.192995031485569e-07,0.000000000000000e+00
4.597025924883248e+00,1.597729500912051e-03,1.139719050838202e-03,5.267417684524099e-04,8.871136598154893e-06,0.000000000000000e+00,0.000000000000000e+00,1.490007225987943e-06,3.340376670048804e-07,1.223584351575677e-07,0.000000000000000e+00
4.660980769719662e+00,1.638095397252017e-03,1.169391259921171e-03,5.397142470826418e-04,9.101854779877801e-06,0.000000000000000e+00,0.000000000000000e+00,1.519530163505015e-06,3.414523009790627e-07,1.254900604206439e-07,0.000000000000000e+00
4.725825368550264e+00,1.679393066110827e-03,1.199789983000559e-03,5.529701543951013e-04,9.338210121068637e-06,0.000000000000000e+00,0.000000000000000e+00,1.549348544464507e-06,3.489893611651195e-07,1.286958662372425e-07,0.000000000000000e+00
4.791572099830074e+00,1.721640129725551e-03,1.230931125274119e-03,5.665140518024845e-04,9.580325650878511e-06,0.000000000000000e+00,0.000000000000000e+00,1.579448192355087e-06,3.566486749311092e-07,1.319773583331948e-07,0.000000000000000e+00
4.858233514225928e+00,1.764854385734838e-03,1.262830835321709e-03,5.803504855370612e-04,9.828326372073632e-06,0.000000000000000e+00,0.000000000000000e+00,1.609813583678636e-06,3.644299124078614e-07,1.353360603938471e-07,0.000000000000000e+00
4.925822337012320e+00,1.809053772281554e-03,1.295505568673002e-03,5.944839801765892e-04,1.008233925194809e-05,0.000000000000000e+00,0.000000000000000e+00,1.640427770027598e-06,3.723325756360223e-07,1.387735135425174e-07,0.000000000000000e+00
4.994351470500591e+00,1.854256343609769e-03,1.328972442156914e-03,6.089190317328351e-04,1.034249321320879e-05,0.000000000000000e+00,0.000000000000000e+00,1.671272296278578e-06,3.803559871361623e-07,1.422912757609814e-07,0.000000000000000e+00
5.063833996501899e+00,1.900480257014043e-03,1.363249138532800e-03,6.236601002796196e-04,1.060891912283778e-05,0.000000000000000e+00,0.000000000000000e+00,1.702327114721385e-06,3.884992778742289e-07,1.458909212485263e-07,0.000000000000000e+00
5.134283178824460e+00,1.947743758735537e-03,1.398353463540065e-03,6.387116020961913e-04,1.088174977101486e-05,0.000000000000000e+00,0.000000000000000e+00,1.733570494934646e-06,3.967613745933762e-07,1.495740397159414e-07,0.000000000000000e+00
5.205712465805536e+00,1.996065168806778e-03,1.434302992378649e-03,6.540779013005816e-04,1.116111985373777e-05,0.000000000000000e+00,0.000000000000000e+00,1.764978929210641e-06,4.051409864818661e-07,1.533422356106282e-07,0.000000000000000e+00
5.278135492878640e+00,2.045462859641669e-03,1.471115447740602e-03,6.697633009463839e-04,1.144716589441012e-05,0.000000000000000e+00,0.000000000000000e+00,1.796527033323147e-06,4.136365911453688e-07,1.571971272909381e-07,0.000000000000000e+00
5.351566085176461e+00,2.095955135383628e-03,1.508808768676469e-03,6.857720335551358e-04,1.174002610251512e-05,0.000000000000000e+00,0.000000000000000e+00,1.828187442422898e-06,4.222464198505419e-07,1.611403462845900e-07,0.000000000000000e+00
5.426018260170008e+00,2.147560312801784e-03,1.547401148301538e-03,7.021082510551687e-04,1.203984068308614e-05,0.000000000000000e+00,0.000000000000000e+00,1.859930701835603e-06,4.309684420052686e-07,1.651735359406630e-07,0.000000000000000e+00
5.501506230344450e+00,2.200296817789341e-03,1.586911012205333e-03,7.187760140963922e-04,1.234675164718010e-05,0.000000000000000e+00,0.000000000000000e+00,1.891725152527409e-06,4.398003488393520e-07,1.692983504243728e-07,0.000000000000000e+00
5.578044405912208e+00,2.254183054433434e-03,1.627357014055066e-03,7.357792807090637e-04,1.266090275177672e-05,0.000000000000000e+00,0.000000000000000e+00,1.910763912768355e-06,4.487395362478459e-07,1.735164535859949e-07,0.000000000000000e+00
5.655647397563774e+00,2.309237381401425e-03,1.668757861880067e-03,7.531218942730611e-04,1.298243945440379e-05,0.000000000000000e+00,0.000000000000000e+00,1.910752663464006e-06,4.577072936423677e-07,1.778295176814616e-07,0.000000000000000e+00
5.734330019256809e+00,2.365478086995502e-03,1.711132040862949e-03,7.708075707626103e-04,1.331150883870333e-05,0.000000000000000e+00,0.000000000000000e+00,1.910741076512353e-06,4.664939539505915e-07,1.822392219915032e-07,0.000000000000000e+00
5.814107291044041e+00,2.422923349843311e-03,1.754498711937107e-03,7.888398852297751e-04,1.364825950690077e-05,0.000000000000000e+00,0.000000000000000e+00,1.910729143136256e-06,4.751201174479953e-07,1.867472513159665e-07,0.000000000000000e+00
5.894994441940502e+00,2.481591183366058e-03,1.798877208313628e-03,8.072222574882847e-04,1.399284165009885e-05,0.000000000000000e+00,0.000000000000000e+00,1.910716854296869e-06,4.835729353156146e-07,1.913552898221987e-07,0.000000000000000e+00
5.977006912830669e+00,2.541499464636015e-03,1.844286666986964e-03,8.259579369574873e-04,1.434540694493761e-05,0.000000000000000e+00,0.000000000000000e+00,1.910704200686913e-06,4.918497142372705e-07,1.960650158940434e-07,0.000000000000000e+00
6.060160359416022e+00,2.602665813931094e-03,1.890746759701594e-03,8.450497112415706e-04,1.470610808255276e-05,0.000000000000000e+00,0.000000000000000e+00,1.910691172723745e-06,4.999265889122598e-07,2.008780655402566e-07,0.000000000000000e+00
6.144470655203637e+00,2.665107701853723e-03,1.938277539270063e-03,8.644991720555040e-04,1.507509902628324e-05,0.000000000000000e+00,0.000000000000000e+00,1.910677760542225e-06,5.078601751487431e-07,2.057960265007247e-07,0.000000000000000e+00
6.229953894536344e+00,2.728842585005135e-03,1.986899213398151e-03,8.843080595971272e-04,1.545253435864547e-05,0.000000000000000e+00,0.000000000000000e+00,1.910663953987375e-06,5.155880091186165e-07,2.108204727540372e-07,0.000000000000000e+00
6.316626395665041e+00,2.793887571445958e-03,2.036631566184058e-03,9.044702707629189e-04,1.583856906854798e-05,0.000000000000000e+00,0.000000000000000e+00,1.910649742606819e-06,5.231263341487526e-07,2.159529715334600e-07,0.000000000000000e+00
6.404504703863752e+00,2.860259277053035e-03,2.087494704113979e-03,9.249856115101038e-04,1.623335798648786e-05,0.000000000000000e+00,0.000000000000000e+00,1.910635115643006e-06,5.302956980299968e-07,2.211950857065265e-07,0.000000000000000e+00
6.493605594588030e+00,2.927973908895915e-03,2.139509240410042e-03,9.458445761557235e-04,1.663705584541952e-05,0.000000000000000e+00,0.000000000000000e+00,1.910620062025207e-06,5.376231003807518e-07,2.265483655702723e-07,0.000000000000000e+00
6.583946076677281e+00,2.997047243278867e-03,2.192695922606610e-03,9.670404538774663e-04,1.704981676273182e-05,0.000000000000000e+00,0.000000000000000e+00,1.910604570361274e-06,5.445734675694132e-07,2.320143480265206e-07,0.000000000000000e+00
6.675543395601670e+00,3.067494578703233e-03,2.247075587454956e-03,9.885677210953547e-04,1.747179467508817e-05,0.000000000000000e+00,0.000000000000000e+00,1.910588628929175e-06,5.513235018020068e-07,2.375945546167401e-07,0.000000000000000e+00
6.768415036754161e+00,3.139330632029150e-03,2.302669177742048e-03,1.010408114082086e-03,1.790314229629840e-05,0.000000000000000e+00,0.000000000000000e+00,1.910572225668269e-06,5.578673913953394e-07,2.432904864596292e-07,0.000000000000000e+00
6.862578728788389e+00,3.212569450272477e-03,2.359498194621244e-03,1.032559139968311e-03,1.834401121256358e-05,0.000000000000000e+00,0.000000000000000e+00,1.910555348170347e-06,5.642029780957662e-07,2.491036140423596e-07,0.000000000000000e+00
6.958052447002951e+00,3.287224540343314e-03,2.417589591633673e-03,1.054999409218672e-03,1.879455166657362e-05,0.000000000000000e+00,0.000000000000000e+00,1.910537983670402e-06,5.703262354017843e-07,2.550353601505696e-07,0.000000000000000e+00
7.054854416772788e+00,3.363308714609249e-03,2.476967295307649e-03,1.077717319503658e-03,1.925491295055818e-05,0.000000000000000e+00,0.000000000000000e+00,1.910520119037149e-06,5.762347133593639e-07,2.610870553302795e-07,0.000000000000000e+00
7.153003117028303e+00,3.440834127967603e-03,2.537652490678913e-03,1.100702719286626e-03,1.972524271612586e-05,0.000000000000000e+00,0.000000000000000e+00,1.910501740763268e-06,5.819246379759623e-07,2.672599408294166e-07,0.000000000000000e+00
7.252517283782875e+00,3.519811992334423e-03,2.599666331985280e-03,1.123926013552719e-03,2.020568698341476e-05,0.000000000000000e+00,0.000000000000000e+00,1.910482834955372e-06,5.873931246055459e-07,2.735551062789441e-07,0.000000000000000e+00
7.353415913709468e+00,3.600252379886998e-03,2.663029853501545e-03,1.147385048720177e-03,2.069638986456979e-05,0.000000000000000e+00,0.000000000000000e+00,1.910463387323692e-06,5.926347223697173e-07,2.799735103061419e-07,0.000000000000000e+00
7.455718267766968e+00,3.682164214038211e-03,2.727763716368719e-03,1.171050001987305e-03,2.119749354960976e-05,0.000000000000000e+00,0.000000000000000e+00,1.910443383171472e-06,5.976522764256041e-07,2.865159068072190e-07,0.000000000000000e+00
7.559443874876997e+00,3.765555649999452e-03,2.793883444703809e-03,1.194901762675583e-03,2.170913735433284e-05,0.000000000000000e+00,0.000000000000000e+00,1.910422807384061e-06,6.024394579386637e-07,2.931828776069495e-07,0.000000000000000e+00
7.664612535651870e+00,3.850433529333611e-03,2.861404927048462e-03,1.218932211095575e-03,2.223145837483444e-05,0.000000000000000e+00,0.000000000000000e+00,1.910401644417708e-06,6.070047964983178e-07,2.999747640200901e-07,0.000000000000000e+00
7.771244326174414e+00,3.936803512769148e-03,2.930348493770879e-03,1.243104240957687e-03,2.276458920731129e-05,0.000000000000000e+00,0.000000000000000e+00,1.910379878288028e-06,6.113071825808522e-07,3.068916782925352e-07,0.000000000000000e+00
7.879359601830375e+00,4.024669994553073e-03,3.000733639170017e-03,1.267401365088751e-03,2.330865484126636e-05,0.000000000000000e+00,0.000000000000000e+00,1.910357492558166e-06,6.153815459621951e-07,3.139334828191742e-07,0.000000000000000e+00
7.988979001194144e+00,4.114036337373783e-03,3.072579787656345e-03,1.291814901825878e-03,2.386376867540277e-05,0.000000000000000e+00,0.000000000000000e+00,1.910334470326605e-06,6.192170123798893e-07,3.210997541205463e-07,0.000000000000000e+00
8.100123449968534e+00,4.204904801362239e-03,3.145907269390278e-03,1.316297894862838e-03,2.443002855327140e-05,0.000000000000000e+00,0.000000000000000e+00,1.910310794214658e-06,6.228060552857368e-07,3.283897947706296e-07,0.000000000000000e+00
8.212814164979390e+00,4.297275233766266e-03,3.220738333126832e-03,1.340841147627464e-03,2.500751805313526e-05,0.000000000000000e+00,0.000000000000000e+00,1.910286446353598e-06,6.261479158625888e-07,3.358025819267917e-07,0.000000000000000e+00
8.327072658225740e+00,4.391145518823712e-03,3.297093342669163e-03,1.365431447649994e-03,2.559630162055172e-05,0.000000000000000e+00,0.000000000000000e+00,1.910261408371433e-06,6.292388479732435e-07,3.433368484016655e-07,0.000000000000000e+00
8.442920740986313e+00,4.486511615890689e-03,3.374990725774497e-03,1.390018985362838e-03,2.619642835614960e-05,0.000000000000000e+00,0.000000000000000e+00,1.910235661379317e-06,6.320782906277651e-07,3.509909199803117e-07,0.000000000000000e+00
8.560380527983193e+00,4.583367346232151e-03,3.454448402530280e-03,1.414591758254488e-03,2.680792706303948e-05,0.000000000000000e+00,0.000000000000000e+00,1.910209185957581e-06,6.346629229023085e-07,3.587628671374577e-07,0.000000000000000e+00
8.679474441603386e+00,4.681704161751965e-03,3.535483689483673e-03,1.439141084274187e-03,2.743080874978523e-05,0.000000000000000e+00,0.000000000000000e+00,1.910181962141381e-06,6.369905461133819e-07,3.666504149821790e-07,0.000000000000000e+00
8.800225216179118e+00,4.781439893882466e-03,3.618112739567316e-03,1.463615281736587e-03,2.806506557712168e-05,0.000000000000000e+00,0.000000000000000e+00,1.910153969405947e-06,6.390585685780258e-07,3.746508566592694e-07,0.000000000000000e+00
8.922655902327692e+00,4.881277700202017e-03,3.702351571867667e-03,1.487994132475596e-03,2.871066883593737e-05,0.000000000000000e+00,0.000000000000000e+00,1.910125186651427e-06,6.408673845158994e-07,3.827613115583197e-07,0.000000000000000e+00
9.046789871351709e+00,4.980610770318858e-03,3.788215388163668e-03,1.512272727102565e-03,2.936757101810717e-05,0.000000000000000e+00,0.000000000000000e+00,1.910095592187308e-06,6.424109983946454e-07,3.909783899167320e-07,0.000000000000000e+00
9.172650819700536e+00,5.079393152084746e-03,3.875718550206866e-03,1.536409009705034e-03,3.003570624556094e-05,0.000000000000000e+00,0.000000000000000e+00,1.910065163716421e-06,6.436953501366412e-07,3.992983532172381e-07,0.000000000000000e+00
9.300262773493783e+00,5.177610046395062e-03,3.964874125546460e-03,1.560362444474832e-03,3.071498793908427e-05,0.000000000000000e+00,0.000000000000000e+00,1.910033878318495e-06,6.447127757152256e-07,4.077171239020437e-07,0.000000000000000e+00
9.429650093107776e+00,5.275246249908925e-03,4.055692485156475e-03,1.584141358829650e-03,3.140531324383269e-05,0.000000000000000e+00,0.000000000000000e+00,1.910001712433258e-06,6.454634889373525e-07,4.162305767251269e-07,0.000000000000000e+00
9.560837477825800e+00,5.372286146012405e-03,4.148182358150684e-03,1.607713422504745e-03,3.210655620709120e-05,0.000000000000000e+00,0.000000000000000e+00,1.909968641843090e-06,6.459489012533432e-07,4.248339004416103e-07,0.000000000000000e+00
9.693849970553053e+00,5.468708061126799e-03,4.242351264414083e-03,1.631025339085661e-03,3.281857362390517e-05,0.000000000000000e+00,0.000000000000000e+00,1.909934641655179e-06,6.461652972637194e-07,4.335221529226656e-07,0.000000000000000e+00
9.828712962597185e+00,5.564479142810504e-03,4.338205066380853e-03,1.654066582462208e-03,3.354120273823671e-05,0.000000000000000e+00,0.000000000000000e+00,1.909899686283216e-06,6.462013624097183e-07,4.422898137103871e-07,0.000000000000000e+00
9.965452198515353e+00,5.659559983329599e-03,4.435741887612490e-03,1.676824238157019e-03,3.427426224053065e-05,0.000000000000000e+00,0.000000000000000e+00,1.909863749428559e-06,6.461786314313271e-07,4.511311160690481e-07,0.000000000000000e+00
1.010409378102871e+01,5.753909040974825e-03,4.534924585238885e-03,1.699278443394752e-03,3.501753921538152e-05,0.000000000000000e+00,0.000000000000000e+00,1.909826804060910e-06,6.461552178391505e-07,4.600399819799300e-07,0.000000000000000e+00
1.024466417600526e+01,5.847484177416457e-03,4.635689582893097e-03,1.721357804283340e-03,3.577082388477717e-05,0.000000000000000e+00,0.000000000000000e+00,1.909788822398452e-06,6.461312428227000e-07,4.690098553221437e-07,0.000000000000000e+00
1.038719021751203e+01,5.940242496014827e-03,4.737968371692216e-03,1.743082395673905e-03,3.653388258245297e-05,0.000000000000000e+00,0.000000000000000e+00,1.909749775887444e-06,6.461066624209298e-07,4.780338846924006e-07,0.000000000000000e+00
1.053169911293754e+01,6.032140693245919e-03,4.841686918075100e-03,1.764432845766950e-03,3.730644941522199e-05,0.000000000000000e+00,0.000000000000000e+00,1.909709635181265e-06,6.460814609680412e-07,4.871049901315268e-07,0.000000000000000e+00
1.067821844818554e+01,6.123134551435775e-03,4.946760103334045e-03,1.785364141201587e-03,3.808824741404907e-05,0.000000000000000e+00,0.000000000000000e+00,1.909668370118893e-06,6.460556223797514e-07,4.962156503820721e-07,0.000000000000000e+00
1.082677619294100e+01,6.213179007322036e-03,5.053098621513583e-03,1.805841441250348e-03,3.887898533502280e-05,0.000000000000000e+00,0.000000000000000e+00,1.909625949702786e-06,6.460291301421874e-07,5.053579904001930e-07,0.000000000000000e+00
1.097740070600936e+01,6.302229532984172e-03,5.160614247730379e-03,1.825860329333043e-03,3.967835212553278e-05,0.000000000000000e+00,0.000000000000000e+00,1.909582342076177e-06,6.460017109105570e-07,5.145242216464159e-07,0.000000000000000e+00
1.113012074073001e+01,6.390239920576247e-03,5.269221323290419e-03,1.845421384546283e-03,4.048601725929580e-05,0.000000000000000e+00,0.000000000000000e+00,1.909537514499748e-06,6.459733125029735e-07,5.237061896470158e-07,0.000000000000000e+00
1.128496545046526e+01,6.477166743352501e-03,5.378832283025283e-03,1.864414211655718e-03,4.130163776965668e-05,0.000000000000000e+00,0.000000000000000e+00,1.909491433327668e-06,6.459442008950454e-07,5.328951972525138e-07,0.000000000000000e+00
1.144196439416539e+01,6.562963500281851e-03,5.489359687305437e-03,1.883060067698396e-03,4.212485000485453e-05,0.000000000000000e+00,0.000000000000000e+00,1.909444063982993e-06,6.459143576628220e-07,5.420827060902522e-07,0.000000000000000e+00
1.160114754201140e+01,6.647582518547963e-03,5.600704662601653e-03,1.901040206894056e-03,4.295527752361663e-05,0.000000000000000e+00,0.000000000000000e+00,1.909395370932392e-06,6.458837638921168e-07,5.512599268990014e-07,0.000000000000000e+00
