1.000000000000000082e-05,2.251458796361801831e+02
1.020960662306047607e-05,2.205235620131921621e+02
1.042360673976401146e-05,2.159961413964259975e+02
1.064209244064724650e-05,2.115616596563454834e+02
1.086515774652537261e-05,2.072182377813467440e+02
1.109289864895222712e-05,2.029639669839049532e+02
1.132541315152812671e-05,1.987970515923884705e+02
1.156280131207375302e-05,1.947156821147086703e+02
1.180516528568805612e-05,1.907180966831082003e+02
1.205260936870841401e-05,1.868025988345507926e+02
1.230524004359261647e-05,1.829674689723911456e+02
1.256316602474121465e-05,1.792110883476003096e+02
1.282649830528059917e-05,1.755318241138853921e+02
1.309535020482667643e-05,1.719280907535039375e+02
1.336983741824945150e-05,1.683983570219323553e+02
1.365007806546013744e-05,1.649410733213864262e+02
1.393619274224143468e-05,1.615547805588907693e+02
1.422830457214351858e-05,1.582380053672078759e+02
1.452653925946781202e-05,1.549893206961541523e+02
1.483102514336102853e-05,1.518073446815744205e+02
1.514189325304351951e-05,1.486906809423973073e+02
1.545927736419478539e-05,1.456380140311993330e+02
1.578331405652116359e-05,1.426480146899412205e+02
1.611414277253019959e-05,1.397193984457702527e+02
1.645190587753660725e-05,1.368509181446025593e+02
1.679674872092653225e-05,1.340413156836235657e+02
1.714881969870540916e-05,1.312894050348012627e+02
1.750827031735723228e-05,1.285939868149604308e+02
1.787525525904235524e-05,1.259539052089278783e+02
1.824993244816150412e-05,1.233680341865107977e+02
1.863246311931559903e-05,1.208352405441646056e+02
1.902301188668945850e-05,1.183544549085655433e+02
1.942174681489024571e-05,1.159245950204656879e+02
1.982883949127071257e-05,1.135446209994858719e+02
2.024446509976801623e-05,1.112135159668516451e+02
2.066880249629082024e-05,1.089302591476136399e+02
2.110203428568596656e-05,1.066938866376399346e+02
2.154434690031882321e-05,1.045034217518747823e+02
2.199593068030074845e-05,1.023579288274306265e+02
2.245697995539776298e-05,1.002564896240585028e+02
2.292769312865648647e-05,9.819818471185801911e+01
2.340827276178294449e-05,9.618214511461627581e+01
2.389892566231047836e-05,9.420748957535454338e+01
2.439986297259550131e-05,9.227337608523912138e+01
2.491130026067790961e-05,9.037897543877174655e+01
2.543345761304648090e-05,8.852345969193105191e+01
2.596655972934872479e-05,8.670604523284271181e+01
2.651083601908536211e-05,8.492593706123076913e+01
2.706652070033241139e-05,8.318237738705214213e+01
