1.000000000000000082e-05,3.775834175878492971e+01
1.020960662306047607e-05,3.698315043157493420e+01
1.042360673976401146e-05,3.622387404039743330e+01
1.064209244064724650e-05,3.548018584631697792e+01
1.086515774652537261e-05,3.475176581845752111e+01
1.109289864895222712e-05,3.403830049628315635e+01
1.132541315152812671e-05,3.333948285470737005e+01
1.156280131207375302e-05,3.265501217197088835e+01
1.180516528568805612e-05,3.198459390023205273e+01
1.205260936870841401e-05,3.132793953881474280e+01
1.230524004359261647e-05,3.068476651005751066e+01
1.256316602474121465e-05,3.005479803771255831e+01
1.282649830528059917e-05,2.943776302784059951e+01
1.309535020482667643e-05,2.883339595215100459e+01
1.336983741824945150e-05,2.824143673373758645e+01
1.365007806546013744e-05,2.766163063515939058e+01
1.393619274224143468e-05,2.709372814882011227e+01
1.422830457214351858e-05,2.653748488959747931e+01
1.452653925946781202e-05,2.599266148967695145e+01
1.483102514336102853e-05,2.545902349554515354e+01
1.514189325304351951e-05,2.493634126709716980e+01
1.545927736419478539e-05,2.442438987881606138e+01
1.578331405652116359e-05,2.392294902298062453e+01
1.611414277253019959e-05,2.343180291486037348e+01
1.645190587753660725e-05,2.295074019985738190e+01
1.679674872092653225e-05,2.247955386255378230e+01
1.714881969870540916e-05,2.201804113762731419e+01
1.750827031735723228e-05,2.156600342259527636e+01
1.787525525904235524e-05,2.112324619234992085e+01
1.824993244816150412e-05,2.068957891544891936e+01
1.863246311931559903e-05,2.026481497212369476e+01
1.902301188668945850e-05,1.984877157397179914e+01
1.942174681489024571e-05,1.944126968529751665e+01
1.982883949127071257e-05,1.904213394606747300e+01
2.024446509976801623e-05,1.865119259644830763e+01
2.066880249629082024e-05,1.826827740289306234e+01
2.110203428568596656e-05,1.789322358574564475e+01
2.154434690031882321e-05,1.752586974833113587e+01
2.199593068030074845e-05,1.716605780750199628e+01
2.245697995539776298e-05,1.681363292561043465e+01
2.292769312865648647e-05,1.646844344387711701e+01
2.340827276178294449e-05,1.613034081712784129e+01
2.389892566231047836e-05,1.579917954987043061e+01
2.439986297259550131e-05,1.547481713368345346e+01
2.491130026067790961e-05,1.515711398589092340e+01
2.543345761304648090e-05,1.484593338949565933e+01
2.596655972934872479e-05,1.454114143434586026e+01
2.651083601908536211e-05,1.424260695950984079e+01
2.706652070033241139e-05,1.395020149683339739e+01
2.763385290053172626e-05,1.366379921565638611e+01
2.821307675939470740e-05,1.338327686866400867e+01
2.880444153396297702e-05,1.310851373884979409e+01
2.940820170587060722e-05,1.283939158756770738e+01
3.002461709085549186e-05,1.257579460365037605e+01
3.065395295056530018e-05,1.231760935357233322e+01
3.129648010670750265e-05,1.206472473263615264e+01
3.195247505759213607e-05,1.181703191716075807e+01
3.262222009711666644e-05,1.157442431765158375e+01
3.330600343624588548e-05,1.133679753293176873e+01
3.400411932703709724e-05,1.110404930521544387e+01
3.471686818926559409e-05,1.087607947610313630e+01
3.544455673970435463e-05,1.065278994348057928e+01
3.618749812411276967e-05,1.043408461930267173e+01
3.694601205199302477e-05,1.021986938824378122e+01
3.772042493417001620e-05,1.001005206719730545e+01
3.851107002325568519e-05,9.804542365606511822e+00
3.931828755705769966e-05,9.603251846609795805e+00
4.014242490499317844e-05,9.406093888983848572e+00
4.098383671757261184e-05,9.212983649867831915e+00
4.184288507901584570e-05,9.023838028253146959e+00
4.271993966306776293e-05,8.838575629222569674e+00
4.361537789208005635e-05,8.657116728923567095e+00
4.452958509942659792e-05,8.479383240260899512e+00
4.546295469532399562e-05,8.305298679293384723e+00
4.641588833612781789e-05,8.134788132320570853e+00
4.738879609717651056e-05,7.967778223645278324e+00
4.838209664925957121e-05,7.804197083997760132e+00
4.939621743878325959e-05,7.643974319608349610e+00
5.043159487171358695e-05,7.487040981914908855e+00
5.148867450137497919e-05,7.333329537892185890e+00
5.256791122018419400e-05,7.182773840990487102e+00
5.366976945540475778e-05,7.035309102670744608e+00
5.479472336900292591e-05,6.890871864524207524e+00
5.594325706169377268e-05,6.749399970964389261e+00
5.711586478126435033e-05,6.610832542479643692e+00
5.831305113526218489e-05,6.475109949435021051e+00
5.953533130814369864e-05,6.342173786411777314e+00
6.078323128297236501e-05,6.211966847073898457e+00
6.205728806776500081e-05,6.084433099550494717e+00
6.335804992658254750e-05,5.959517662323602138e+00
6.468607661546321112e-05,5.837166780611146244e+00
6.604193962330304700e-05,5.717327803234570460e+00
6.742622241778349222e-05,5.599949159961580492e+00
6.883952069645495682e-05,5.484980339313923814e+00
7.028244264308352554e-05,5.372371866830771836e+00
7.175560918936921718e-05,5.262075283778502310e+00
7.325965428215229914e-05,5.154043126297378485e+00
7.479522515621828658e-05,5.048228904976537201e+00
7.636298261282241959e-05,4.944587084848198977e+00
7.796360130405236585e-05,4.843073065792606435e+00
7.959777002314977982e-05,4.743643163345343083e+00
8.126619200091945365e-05,4.646254589898556553e+00
8.296958520834915780e-05,4.550865436288253463e+00
8.470868266557402936e-05,4.457434653759535514e+00
8.648423275731726594e-05,4.365922036302076314e+00
8.829699955494083421e-05,4.276288203348364902e+00
9.014776314524917239e-05,4.188494582827019030e+00
9.203731996618230639e-05,4.102503394564146255e+00
9.396648314954690162e-05,4.018277634025404055e+00
9.593608287093146887e-05,3.935781056391835619e+00
9.794696670695385331e-05,3.854978160962716061e+00
1.000000000000000048e-04,3.775834175878493237e+00
1.020960662306046523e-04,3.698315043157497151e+00
1.042360673976401179e-04,3.622387404039743686e+00
1.064209244064724582e-04,3.548018584631698058e+00
1.086515774652538379e-04,3.475176581845747847e+00
1.109289864895222780e-04,3.403830049628315368e+00
1.132541315152811519e-04,3.333948285470740291e+00
1.156280131207375404e-04,3.265501217197088746e+00
1.180516528568805612e-04,3.198459390023205007e+00
1.205260936870842587e-04,3.132793953881471083e+00
1.230524004359261579e-04,3.068476651005751510e+00
1.256316602474121533e-04,3.005479803771255565e+00
1.282649830528059917e-04,2.943776302784059773e+00
1.309535020482667609e-04,2.883339595215100637e+00
1.336983741824946607e-04,2.824143673373755270e+00
1.365007806546013845e-04,2.766163063515938436e+00
1.393619274224143468e-04,2.709372814882011316e+00
1.422830457214352027e-04,2.653748488959747576e+00
1.452653925946781202e-04,2.599266148967695145e+00
1.483102514336104446e-04,2.545902349554512334e+00
