# From fig. 4 of https://arxiv.org/abs/1901.03430.
# Columns: photon energy [MeV], effective area [cm^2]
0.09978201272211837,110.8131363483061
0.1990872187993553,730.7165903848755
0.4985247661873652,719.6856730011514
0.9998319677760388,666.9792205670273
1.9797878530616397,577.2371219678467
4.958575625743369,354.7796588790447
9.904624317387945,205.18174939528055
19.91880798912711,5278.898997330736
49.86401902255812,9409.695231537286
99.14417901460843,11294.028653248937
