inf
inf
6.210935397089854118e-25
5.115525843181723205e-25
2.210160784166799983e-26
6.389946091721456147e-27
5.330213667531700448e-27
4.205495177581132369e-27
4.084358501643094773e-27
4.558396163180530211e-27
5.288743529215799899e-27
3.746197495291459583e-27
3.635372353983942205e-27
2.806459800121090262e-27
2.749512609635711286e-27
3.221685777303441794e-27
3.065754439452736343e-27
2.956153703668781429e-27
3.376831656912871875e-27
3.978148381086039366e-27
4.942045246960048623e-27
4.363409829160694658e-27
4.074721291805584558e-27
5.987229722349110773e-27
7.441386475275480977e-27
9.379306444443572040e-27
1.195346259946329172e-26
1.540765987411669359e-26
2.008589720612732424e-26
2.647509925112286392e-26
7.706862667423674401e-26
9.933887478354109905e-26
3.308899500889948472e-25
4.053549227621523323e-25
6.624949128774392335e-26
5.806353545353037043e-26
7.389026970064850301e-26
1.228129922108171550e-25
2.078205724533208623e-25
2.652283510757035266e-25
3.334839364586689135e-25
4.454740054246054369e-25
6.236766098142463398e-25
9.011034762532854087e-25
1.330489739428405353e-24
1.996347330987546182e-24
3.029049011577701421e-24
4.628872431257455567e-24
7.197023258194788322e-24
1.143979166087659784e-23
