# Columns: mx (MeV), <sigma v> limit (cm^3/s)
6.748829999999999529e+01,2.905248938998505106e-29
6.933185252525251485e+01,2.995545199387612159e-29
7.117540505050504862e+01,3.086516016639784988e-29
7.301895757575756818e+01,3.178165121891701282e-29
7.486251010101010195e+01,3.270502998960942858e-29
7.670606262626262151e+01,3.363537039646694900e-29
7.854961515151515528e+01,3.456744297024077589e-29
8.039316767676767483e+01,3.550503979919650438e-29
8.223672020202019439e+01,3.644961793359467984e-29
8.408027272727272816e+01,3.740092770395840551e-29
8.592382525252524772e+01,3.835923140407393390e-29
8.776737777777778149e+01,3.932456703256677422e-29
8.961093030303030105e+01,4.029701292983843868e-29
9.145448282828283482e+01,4.127668434692205957e-29
9.329803535353535437e+01,4.226360696388121331e-29
9.514158787878787393e+01,4.325783438696973726e-29
9.698514040404040770e+01,4.425954376286702851e-29
9.882869292929292726e+01,4.526879401926287617e-29
1.006722454545454468e+02,4.628563553824948153e-29
1.025157979797979806e+02,4.731016264658758839e-29
1.043593505050505144e+02,4.834250863040902389e-29
1.062029030303030339e+02,5.365946307111777472e-29
1.080464555555555535e+02,5.885367104619597969e-29
1.098900080808080872e+02,6.230018558011745056e-29
1.117335606060606068e+02,6.516234099255117205e-29
1.135771131313131264e+02,6.771263328172370340e-29
1.154206656565656601e+02,7.006753159097188418e-29
1.172642181818181939e+02,7.228989439709867175e-29
1.191077707070707135e+02,7.441534063026655851e-29
1.209513232323232330e+02,7.646924746553131519e-29
1.227948757575757668e+02,7.846863095741808397e-29
1.246384282828282863e+02,8.042459250163888178e-29
1.264819808080808059e+02,8.234686174245078918e-29
1.283255333333333397e+02,8.424575314367546382e-29
1.301690858585858734e+02,8.612377176165122174e-29
1.320126383838384072e+02,8.791439645932032037e-29
1.338561909090909126e+02,8.969559134198352377e-29
1.356997434343434463e+02,9.143836131167820401e-29
1.375432959595959801e+02,9.318310489148544677e-29
1.393868484848484854e+02,9.492006090502712622e-29
1.412304010101010192e+02,9.667705805476177683e-29
1.430739535353535530e+02,9.844970569320959146e-29
1.449175060606060583e+02,1.002428524410930908e-28
1.467610585858585921e+02,1.020315819573070072e-28
1.486046111111111259e+02,1.038462634906758764e-28
1.504481636363636312e+02,1.056567381198077886e-28
1.522917161616161650e+02,1.074720278491738209e-28
1.541352686868686988e+02,1.092963170602076328e-28
1.559788212121212041e+02,1.111219556434807179e-28
1.578223737373737663e+02,1.129523034515002441e-28
1.596659262626262716e+02,1.148039307920798198e-28
1.615094787878788054e+02,1.166482488671763864e-28
1.633530313131313392e+02,1.185011632255772945e-28
1.651965838383838445e+02,1.203607818120891919e-28
1.670401363636363783e+02,1.222275034269860975e-28
1.688836888888889121e+02,1.241022921643874276e-28
1.707272414141414174e+02,1.259826836270122507e-28
1.725707939393939512e+02,1.278650425655365963e-28
1.744143464646464849e+02,1.297574886173709635e-28
1.762578989898989903e+02,1.316613088798713812e-28
1.781014515151515241e+02,1.335671213974180306e-28
1.799450040404040578e+02,1.354835088393235771e-28
1.817885565656565632e+02,1.374068001639037548e-28
1.836321090909091254e+02,1.393440949200467296e-28
1.854756616161616307e+02,1.412746534711139252e-28
1.873192141414141361e+02,1.432223350497909408e-28
1.891627666666666983e+02,1.451748217153179717e-28
1.910063191919192036e+02,1.471388232133347222e-28
1.928498717171717374e+02,1.491174063733617371e-28
1.946934242424242711e+02,1.510832253694632005e-28
1.965369767676767765e+02,1.530778218428231721e-28
1.983805292929292818e+02,1.550704821815313812e-28
2.002240818181818440e+02,1.955704568547317066e-28
2.020676343434343494e+02,1.082787259677166777e-27
2.039111868686869116e+02,2.135821460560047591e-27
2.057547393939394169e+02,3.057468892838859844e-27
2.075982919191919223e+02,3.812132696275218801e-27
2.094418444444444845e+02,4.423263822335408662e-27
2.112853969696969898e+02,4.922056013927188191e-27
2.131289494949494951e+02,5.336558334800177320e-27
2.149725020202020573e+02,5.685817995450691279e-27
2.168160545454545627e+02,5.984578186998941394e-27
2.186596070707070680e+02,6.247675356047937519e-27
2.205031595959596302e+02,6.479213810222403099e-27
2.223467121212121356e+02,6.685399458645631055e-27
2.241902646464646409e+02,6.872925102636008643e-27
2.260338171717172031e+02,7.045270034560589874e-27
2.278773696969697085e+02,7.202457655635748199e-27
2.297209222222222706e+02,7.350118238170450270e-27
2.315644747474747760e+02,7.488809209536049179e-27
2.334080272727272813e+02,7.620065129205660955e-27
2.352515797979798435e+02,7.745295376901718504e-27
2.370951323232323489e+02,7.864880304803097661e-27
2.389386848484848542e+02,7.978909422496682167e-27
2.407822373737374164e+02,8.090289957867751471e-27
2.426257898989899218e+02,8.198096669218780973e-27
2.444693424242424271e+02,8.301721667187739614e-27
2.463128949494949893e+02,8.402781193393264196e-27
2.481564474747474947e+02,8.501472039213370604e-27
2.500000000000000000e+02,8.597807702778937256e-27
