# energy,pi_pi,pi0_pi0
1.659342605453468e+00,1.754277466440829e-02,0.000000000000000e+00
1.705925701828455e+00,1.704511936244325e-02,0.000000000000000e+00
1.753816535894710e+00,1.656109999887551e-02,0.000000000000000e+00
1.803051820065156e+00,1.609034527155822e-02,0.000000000000000e+00
1.853669297388493e+00,1.563249403298230e-02,0.000000000000000e+00
1.905707770482484e+00,1.518719501272163e-02,0.000000000000000e+00
1.959207131279457e+00,1.475410654741724e-02,0.000000000000000e+00
2.014208391606894e+00,1.433289631809191e-02,0.000000000000000e+00
2.070753714626480e+00,1.392324109459284e-02,0.000000000000000e+00
2.128886447155786e+00,1.352482648696496e-02,0.000000000000000e+00
2.188651152897285e+00,1.313734670356334e-02,0.000000000000000e+00
2.250093646600253e+00,1.276050431571761e-02,0.000000000000000e+00
2.313261029181668e+00,1.239401002876714e-02,0.000000000000000e+00
2.378201723833104e+00,1.203758245928976e-02,0.000000000000000e+00
2.444965513141219e+00,1.169094791835253e-02,0.000000000000000e+00
2.513603577250380e+00,1.135384020061672e-02,0.000000000000000e+00
2.584168533096592e+00,1.102600037913450e-02,0.000000000000000e+00
2.656714474742893e+00,1.070717660567879e-02,0.000000000000000e+00
2.731297014847049e+00,1.039712391645229e-02,0.000000000000000e+00
2.807973327293422e+00,1.009560404302556e-02,0.000000000000000e+00
2.886802191021632e+00,9.802385228358742e-03,0.000000000000000e+00
2.967844035085613e+00,9.517242047764838e-03,0.000000000000000e+00
3.051160984977671e+00,9.239955234676866e-03,0.000000000000000e+00
3.136816910252950e+00,8.970311511084973e-03,0.000000000000000e+00
3.224877473490927e+00,8.708103422513146e-03,0.000000000000000e+00
3.315410180631351e+00,8.453129177409301e-03,0.000000000000000e+00
3.408484432723346e+00,8.205192490825620e-03,0.000000000000000e+00
3.504171579127206e+00,7.964102432270239e-03,0.000000000000000e+00
3.602544972209803e+00,7.729673277614319e-03,0.000000000000000e+00
3.703680023575405e+00,7.501724364942607e-03,0.000000000000000e+00
3.807654261875143e+00,7.280079954238610e-03,0.000000000000000e+00
3.914547392239310e+00,7.064569090799427e-03,0.000000000000000e+00
4.024441357378176e+00,6.855025472278264e-03,0.000000000000000e+00
4.137420400398043e+00,6.651287319256657e-03,0.000000000000000e+00
4.253571129380807e+00,6.453197249251412e-03,0.000000000000000e+00
4.372982583776419e+00,6.260602154065254e-03,0.000000000000000e+00
4.495746302659252e+00,6.073353080393325e-03,0.000000000000000e+00
4.621956394900588e+00,5.891305113601763e-03,0.000000000000000e+00
4.751709611311129e+00,5.714317264597867e-03,0.000000000000000e+00
4.885105418808743e+00,5.542252359715632e-03,0.000000000000000e+00
5.022246076668336e+00,5.374976933544164e-03,0.000000000000000e+00
5.163236714912328e+00,5.212361124630722e-03,0.000000000000000e+00
5.308185414901800e+00,5.054278573994561e-03,0.000000000000000e+00
5.457203292190070e+00,4.900606326392439e-03,0.000000000000000e+00
5.610404581702265e+00,4.751224734281446e-03,0.000000000000000e+00
5.767906725306101e+00,4.606017364430333e-03,0.000000000000000e+00
5.929830461841170e+00,4.464870907136073e-03,0.000000000000000e+00
6.096299919675517e+00,4.327675088009009e-03,0.000000000000000e+00
6.267442711860664e+00,4.194322582296559e-03,0.000000000000000e+00
6.443390033957850e+00,4.064708931723423e-03,0.000000000000000e+00
6.624276764610711e+00,3.938732463834685e-03,0.000000000000000e+00
6.810241568941224e+00,3.816294213838319e-03,0.000000000000000e+00
7.001427004848384e+00,3.697297848954454e-03,0.000000000000000e+00
7.197979632290954e+00,3.581649595291964e-03,0.000000000000000e+00
7.400050125638264e+00,3.469258167287781e-03,0.000000000000000e+00
7.607793389174925e+00,3.360034699762296e-03,0.000000000000000e+00
7.821368675848205e+00,3.253892682665127e-03,0.000000000000000e+00
8.040939709349024e+00,3.150747898611050e-03,0.000000000000000e+00
8.266674809620067e+00,3.050518363336988e-03,0.000000000000000e+00
8.498747021887501e+00,2.953124269249078e-03,0.000000000000000e+00
8.737334249314845e+00,2.858487932277327e-03,0.000000000000000e+00
8.982619389380959e+00,2.766533742316343e-03,0.000000000000000e+00
