1.000000000000000082e-05,2.069020604895260021e+03
1.020960662306047607e-05,2.026609814998829734e+03
1.042360673976401146e-05,1.985043325524948386e+03
1.064209244064724650e-05,1.944313557633397068e+03
1.086515774652537261e-05,1.904406174833474779e+03
1.109289864895222712e-05,1.865310421975793133e+03
1.132541315152812671e-05,1.827014981032526521e+03
1.156280131207375302e-05,1.789505749582085173e+03
1.180516528568805612e-05,1.752766595205446038e+03
1.205260936870841401e-05,1.716781713343619458e+03
1.230524004359261647e-05,1.681535603980361657e+03
1.256316602474121465e-05,1.647013120414795594e+03
1.282649830528059917e-05,1.613199386704265180e+03
1.309535020482667643e-05,1.580079861509074817e+03
1.336983741824945150e-05,1.547640295177940516e+03
1.365007806546013744e-05,1.515866716381644210e+03
1.393619274224143468e-05,1.484745469376426399e+03
1.422830457214351858e-05,1.454263144432718946e+03
1.452653925946781202e-05,1.424406633712565053e+03
1.483102514336102853e-05,1.395163090191270840e+03
1.514189325304351951e-05,1.366519920051936879e+03
1.545927736419478539e-05,1.338464811680151115e+03
1.578331405652116359e-05,1.310985677228816940e+03
1.611414277253019959e-05,1.284070701038994230e+03
1.645190587753660725e-05,1.257708300715163659e+03
1.679674872092653225e-05,1.231887123740616971e+03
1.714881969870540916e-05,1.206596070915609971e+03
1.750827031735723228e-05,1.181824245486022392e+03
1.787525525904235524e-05,1.157560996653623761e+03
1.824993244816150412e-05,1.133795882687257063e+03
1.863246311931559903e-05,1.110518669382662665e+03
1.902301188668945850e-05,1.087719350838633318e+03
1.942174681489024571e-05,1.065388104009691915e+03
1.982883949127071257e-05,1.043515328347868490e+03
2.024446509976801623e-05,1.022091609606502971e+03
2.066880249629082024e-05,1.001107722559196077e+03
2.110203428568596656e-05,9.805546467490800069e+02
2.154434690031882321e-05,9.604235270272864682e+02
2.199593068030074845e-05,9.407057095009099612e+02
2.245697995539776298e-05,9.213927060702402514e+02
2.292769312865648647e-05,9.024762013031377137e+02
2.340827276178294449e-05,8.839480631700700997e+02
2.389892566231047836e-05,8.658003087633074983e+02
2.439986297259550131e-05,8.480251378064635901e+02
2.491130026067790961e-05,8.306148970191162562e+02
2.543345761304648090e-05,8.135620912015438080e+02
2.596655972934872479e-05,7.968593890703805300e+02
2.651083601908536211e-05,7.804995941224492526e+02
2.706652070033241139e-05,7.644756755635127092e+02
2.763385290053172626e-05,7.487807326824729444e+02
2.821307675939470740e-05,7.334080097920426624e+02
