# Taken from slides from Alexander Moiseev
# Columns are E (MeV), effective area (cm^2)
0.1,582.5977933801402
0.6632590819730504,915.596790371113
1.0007946100093383,997.8435305917751
2.0012665350294743,915.5967903711132
5.00080620193151,233.5506519558678
7.982913462428125,101.15346038114353
