# MN,Msqrd
0.501187233627272285,2.5533062444883735402e-30
0.51286138399136485555,3.064011419437146918e-30
0.52480746024977259736,3.668144054057322104e-30
0.5370317963702527309,4.3814947728435034275e-30
0.54954087385762455209,5.2223927555562236366e-30
0.56234132519034908039,6.2121015660306344175e-30
0.57543993733715693006,7.3752755528378556935e-30
0.58884365535558896727,8.7404859829449051786e-30
0.60255958607435774697,1.0340827444892091275e-29
0.61659500186148216632,1.221461663889657592e-29
0.63095734448019324943,1.4406197488314561381e-29
0.64565422903465551588,1.6966868595221626853e-29
0.66069344800759600651,1.9955951462898895558e-29
0.67608297539198177106,2.3442020666144393123e-29
0.69183097091893648753,2.7504320319862797205e-29
0.7079457843841379108,3.2234394838541372523e-29
0.72443596007499006355,3.773796616430943883e-29
0.74131024130091751491,4.4137094450063085631e-29
0.75857757502918376875,5.1572664709371826467e-29
0.77624711662869173389,6.0207248293101464543e-29
0.79432823472428150207,7.0228395346240075724e-29
0.81283051616409924654,8.1852422777822093185e-29
0.83176377110267100617,9.5328771903492920937e-29
0.85113803820237646782,1.1094502097948610643e-28
0.87096358995608063751,1.2903265055145288307e-28
0.89125093813374552995,1.4997367413614048644e-28
0.91201083935590974212,1.7420826351909287751e-28
0.93325430079699104353,2.0224351720973984027e-28
0.95499258602143594972,2.3466354271668431566e-28
0.9772372209558106827,2.7214104871586722829e-28
1.,3.1545067237084282725e-28
1.023292992280754131,3.6548430058833481971e-28
1.0471285480508995335,4.2326868249744591254e-28
1.0715193052376064174,4.8998567466675952071e-28
1.0964781961431850131,5.6699551136918136823e-28
1.1220184543019634356,6.5586355054474242921e-28
1.1481536214968827515,7.5839101311636123037e-28
1.1748975549395295417,8.7665031026843837872e-28
1.2022644346174129058,1.0130256416795012708e-27
1.2302687708123815342,1.1702596492032491832e-27
1.2589254117941672104,1.3515070270639883859e-27
1.2882495516931339628,1.560396123507985791e-27
1.318256738556407102,1.8010997225985651537e-27
1.3489628825916536092,2.078416371407279216e-27
1.3803842646028848378,2.3978638206206890065e-27
1.4125375446227543022,2.7657863794384382417e-27
1.4454397707459275119,3.1894782530458717405e-27
1.4791083881682074222,3.6773252380274340376e-27
1.5135612484362081625,4.2389675037291551869e-27
1.5488166189124813447,4.885486592535567614e-27
1.5848931924611134852,5.6296202370557841951e-27
1.6218100973589299728,6.4860091262225207967e-27
1.6595869074375606343,7.4714803655242470968e-27
1.6982436524617443546,8.6053730807581272187e-27
1.737800828749375467,9.9099124232944284278e-27
1.7782794100389228012,1.1410639163364804425e-26
1.8197008586099834401,1.3136903124105389673e-26
1.8620871366628674487,1.5122429933414079862e-26
1.9054607179632471827,1.740597197655834168e-26
1.9498445997580453236,2.0032056046807886431e-26
1.9952623149688796014,2.305184204506672245e-26
2.0417379446695293314,2.652410920802238698e-26
2.0892961308540394831,3.0516388788455881194e-26
2.1379620895022320975,3.5106264917840964983e-26
2.1877616239495525622,4.0382868603915312491e-26
2.238721138568339612,4.6448593516197472358e-26
2.2908676527677730457,5.3421066461260560227e-26
2.3442288153199221181,6.1435410328257365438e-26
2.3988329190194904653,7.0646842887071489794e-26
2.4547089156850303561,8.1233661253728126503e-26
2.5118864315095801111,9.3400669223402272964e-26
2.5703957827688638007,1.073831131518144858e-25
2.6302679918953819173,1.2345120180324669917e-25
2.6915348039269157174,1.4191529676412676895e-25
2.7542287033381664486,1.6313187285900790452e-25
2.8183829312644538191,1.8751036274638978446e-25
2.8840315031266059424,2.1552101679716402771e-25
2.9512092266663857079,2.4770392879227222013e-25
3.0199517204020161986,2.8467940029016749211e-25
3.0902954325135905196,3.2715984213567967061e-25
3.162277660168379332,3.7596344099995094006e-25
3.2359365692962826268,4.3202985261889860979e-25
3.311311214825910943,4.9643822218121099866e-25
3.3884415613920254705,5.7042787684795370325e-25
3.4673685045253163945,6.5542208651612702005e-25
3.5481338923357545843,7.5305534764583438382e-25
3.6307805477010134247,8.6520471237785001584e-25
3.7153522909717253862,9.9402576256442310639e-25
3.8018939632056119615,1.1419939172012435097e-24
3.8904514499428060109,1.3119518637820441385e-24
3.9810717055349725077,1.5071640212505514498e-24
4.073802778041127305,1.7313790767377477367e-24
4.1686938347033540177,1.9889017927179488742e-24
4.26579518801592658,2.2846754585484226326e-24
4.3651583224016596746,2.6243765639651596966e-24
4.4668359215096311856,3.0145235058853700574e-24
4.57088189614875029,3.4626014082855829277e-24
4.6773514128719819358,3.9772054431154820341e-24
4.7863009232263834392,4.5682053940648763921e-24
4.8977881936844619591,5.2469346112906889234e-24
5.01187233627272285,6.0264069717012372073e-24
5.1286138399136485555,6.9215659950061032844e-24
5.2480746024977259736,7.9495708807128239762e-24
5.370317963702527309,9.1301249373451218888e-24
5.4954087385762455209,1.0485852685872253415e-23
5.6234132519034908039,1.2042732850176375241e-23
5.7543993733715693006,1.3830595516142373988e-23
5.8884365535558896727,1.5883692968067027382e-23
6.0255958607435774697,1.8241355120013925678e-23
6.1659500186148216632,2.0948742077425688526e-23
6.3095734448019324943,2.4057708221675246824e-23
6.4565422903465551588,2.7627794342805395453e-23
6.6069344800759600651,3.1727366794243956809e-23
6.7608297539198177106,3.643492545460515978e-23
6.9183097091893648753,4.1840605509546609866e-23
7.079457843841379108,4.8047901772759428479e-23
7.2443596007499006355,5.517564852038409754e-23
7.4131024130091751491,6.3360292698821637413e-23
7.5857757502918376875,7.2758503975457754382e-23
7.7624711662869173389,8.3550171542484491766e-23
7.9432823472428150207,9.5941844978927229151e-23
8.1283051616409924654,1.1017068496654580024e-22
8.3176377110267100617,1.2650899940380483155e-22
8.5113803820237646782,1.4526945165497787481e-22
8.7096358995608063751,1.6681104052265332599e-22
8.9125093813374552995,1.9154596628714240957e-22
9.1201083935590974212,2.1994751409764681822e-22
9.3325430079699104353,2.5255910545141637344e-22
9.5499258602143594972,2.9000469083039207746e-22
9.772372209558106827,3.3300068220695966949e-22
10.,3.8236965357166425681e-22
10.23292992280754131,4.3905607143891926239e-22
10.471285480508995335,5.041443560981354192e-22
10.715193052376064174,5.7887961893929635195e-22
10.964781961431850131,6.6469147234574605291e-22
11.220184543019634356,7.6322136739097786514e-22
11.481536214968827515,8.7635398202358976378e-22
11.748975549395295417,1.006253259864750094e-21
12.022644346174129058,1.1554037886559939538e-21
12.302687708123815342,1.3266583094817780493e-21
12.589254117941672104,1.5232922651026351288e-21
12.882495516931339628,1.7490664303118122074e-21
13.18256738556407102,2.0082988217437630135e-21
13.489628825916536092,2.3059472619707824037e-21
13.803842646028848378,2.6477041764160543768e-21
14.125375446227543022,3.0401054354815580524e-21
14.454397707459275119,3.4906553228086923283e-21
14.791083881682074222,4.007970018891602117e-21
15.135612484362081625,4.6019423432420253295e-21
15.488166189124813447,5.28393090472726249e-21
15.848931924611134852,6.0669772763394283519e-21
16.218100973589299728,6.9660553464254402926e-21
16.595869074375606343,7.9983576135558749247e-21
16.982436524617443546,9.1836238984970182651e-21
17.37800828749375467,1.0544518757676597393e-20
17.782794100389228012,1.2107064813602710871e-20
18.197008586099834401,1.3901140286707090397e-20
18.620871366628674487,1.5961050240474850691e-20
19.054607179632471827,1.8326182460957944001e-20
19.498445997580453236,2.1041760509789638787e-20
19.952623149688796014,2.415970834755492096e-20
20.417379446695293314,2.7739643057341971689e-20
20.892961308540394831,3.1850014647279732874e-20
21.379620895022320975,3.6569414722674224705e-20
21.877616239495525622,4.1988079046746231126e-20
22.38721138568339612,4.8209612715663669424e-20
22.908676527677730457,5.53529709294156997e-20
23.442288153199221181,6.3554733226453233599e-20
23.988329190194904653,7.2971714660336728358e-20
24.547089156850303561,8.3783963838141532168e-20
25.118864315095801111,9.6198205136218297551e-20
25.703957827688638007,1.1045179090048019878e-19
26.302679918953819173,1.2681723918802633088e-19
26.915348039269157174,1.4560744380099897317e-19
27.542287033381664486,1.6718165621611261553e-19
28.183829312644538191,1.9195235376999114311e-19
28.840315031266059424,2.2039312540341508985e-19
29.512092266663857079,2.5304772572071764945e-19
30.199517204020161986,2.9054047045576809917e-19
30.902954325135905196,3.3358817208023360842e-19
31.62277660168379332,3.8301384373336433175e-19
32.359365692962826268,4.3976243345828381797e-19
33.11311214825910943,5.0491888954396177824e-19
33.884415613920254705,5.7972890233672191219e-19
34.673685045253163945,6.6562271905225009022e-19
35.481338923357545843,7.6424248686679463454e-19
36.307805477010134247,8.7747364701768830357e-19
37.153522909717253862,1.0074809800879596496e-18
38.018939632056119615,1.1567499915681711859e-18
38.904514499428060109,1.3281344288806011714e-18
39.810717055349725077,1.5249108382681961302e-18
40.73802778041127305,1.7508412045342387615e-18
41.686938347033540177,2.0102448711412713624e-18
42.6579518801592658,2.3080811155935395858e-18
43.651583224016596746,2.650043958727780562e-18
44.668359215096311856,3.0426710204167725104e-18
45.7088189614875029,3.4934685027198297833e-18
46.773514128719819358,4.0110546898279241166e-18
47.863009232263834392,4.6053247081424519141e-18
48.977881936844619591,5.2876396962631960856e-18
50.1187233627272285,6.0710440013127050588e-18
51.286138399136485555,6.9705145538122354304e-18
52.480746024977259736,8.00324718849137833e-18
53.70317963702527309,9.1889853847198228927e-18
54.954087385762455209,1.055039771119804808e-17
56.234132519034908039,1.2113511190637189728e-17
57.543993733715693006,1.3908208869196861958e-17
58.884365535558896727,1.5968801102870411934e-17
60.255958607435774697,1.8334681482274878591e-17
61.659500186148216632,2.1051079935359152492e-17
63.095734448019324943,2.4169927405321301698e-17
64.565422903465551588,2.7750848634040358359e-17
66.069344800759600651,3.1862302030356449594e-17
67.608297539198177106,3.6582888414394729915e-17
69.183097091893648753,4.2002853657578232104e-17
70.79457843841379108,4.8225813944731626829e-17
72.443596007499006355,5.5370736640605024636e-17
74.131024130091751491,6.3574214629606061054e-17
75.857757502918376875,7.2993077607935322809e-17
77.624711662869173389,8.3807390248930354784e-17
79.432823472428150207,9.6223894558383033824e-17
81.283051616409924654,1.1047996222829457113e-16
83.176377110267100617,1.2684813254730994411e-16
85.113803820237646782,1.4564132262031833229e-16
87.096358995608063751,1.6721880950242160699e-16
89.125093813374552995,1.9199309860936803336e-16
91.201083935590974212,2.2043780970973477999e-16
93.325430079699104353,2.5309673125752826753e-16
95.499258602143594972,2.9059421615935172423e-16
97.72372209558106827,3.3364711771485833352e-16
100.,3.8307849391312070421e-16
102.3292992280754131,4.3983334207369093872e-16
104.71285480508995335,5.0499666463578234196e-16
107.15193052376064174,5.7981421146420516837e-16
109.64781961431850131,6.65716295208401139e-16
112.20184543019634356,7.6434513499933353445e-16
114.81536214968827515,8.7758625122121301363e-16
117.48975549395295417,1.0076045115405791578e-15
120.22644346174129058,1.1568855172946650094e-15
123.02687708123815342,1.3282831214341474186e-15
125.89254117941672104,1.5250739864340783097e-15
128.82495516931339628,1.7510202251719095052e-15
131.8256738556407102,2.0104413222959753415e-15
134.89628825916536092,2.3082967110256795893e-15
138.03842646028848378,2.6502805840277052621e-15
141.25375446227543022,3.0429307508950911662e-15
144.54397707459275119,3.4937536232892135926e-15
147.91083881682074222,4.0113677171222224768e-15
151.35612484362081625,4.6056684151535291571e-15
154.88166189124813447,5.2880171398160041586e-15
158.48931924611134852,6.0714585527457282069e-15
162.18100973589299728,6.9709699332847365128e-15
165.95869074375606343,8.0037475034022254608e-15
169.82436524617443546,9.189535172796725409e-15
173.7800828749375467,1.055100198890274313e-14
177.82794100389228012,1.2114175507633832687e-14
181.97008586099834401,1.3908939369750374354e-14
186.20871366628674487,1.5969604595182158949e-14
190.54607179632471827,1.833556551692876146e-14
194.98445997580453236,2.1052052894246762018e-14
199.52623149688796014,2.4170998602645870762e-14
204.17379446695293314,2.7752028431272672067e-14
208.92961308540394831,3.1863601967339757527e-14
213.79620895022320975,3.6584321359179796404e-14
218.77616239495525622,4.2004433978025623198e-14
223.8721138568339612,4.8227557705460142514e-14
229.08676527677730457,5.5372661829509590452e-14
234.42288153199221181,6.3576341418935471422e-14
239.88329190194904653,7.2995428655834051618e-14
245.47089156850303561,8.3809991048438087556e-14
251.18864315095801111,9.6226773842185261401e-14
257.03957827688638007,1.1048315243906906793e-13
263.02679918953819173,1.2685167038536709509e-13
269.15348039269157174,1.4564524968244791457e-13
275.42287033381664486,1.6722317302850660782e-13
281.83829312644538191,1.9199795235649363575e-13
288.40315031266059424,2.2044321497731131565e-13
295.12092266663857079,2.5310275809148506683e-13
301.99517204020161986,2.9060094476889371073e-13
309.02954325135905196,3.3365464014178827e-13
316.2277660168379332,3.8308691600153262993e-13
323.59365692962826268,4.3984278579719333738e-13
331.1311214825910943,5.0500727085062384654e-13
338.84415613920254705,5.7982614317012467109e-13
346.73685045253163945,6.6572974141515682637e-13
354.81338923357545843,7.6436031531622087051e-13
363.07805477010134247,8.7760342131010804203e-13
371.53522909717253862,1.0076239696009193737e-12
380.18939632056119615,1.1569076117822412459e-12
389.04514499428060109,1.3283082602557513077e-12
398.10717055349725077,1.5251026479082825043e-12
407.3802778041127305,1.7510529711041764139e-12
416.86938347033540177,2.0104788135858470437e-12
426.579518801592658,2.3083397263073435275e-12
436.51583224016596746,2.650330041945577872e-12
446.68359215096311856,3.0429877367366051489e-12
457.088189614875029,3.493819420841809329e-12
467.73514128719819358,4.0114438467955287448e-12
478.63009232263834392,4.6057566796167612876e-12
489.77881936844619591,5.2881196786517874053e-12
501.187233627272285,6.0715779079233792883e-12
512.86138399136485555,6.9711091276187356071e-12
524.80746024977259736,8.0039101345974804661e-12
537.0317963702527309,9.1897255262060515969e-12
549.54087385762455209,1.05512251727515241e-11
562.34132519034908039,1.2114437615223454804e-11
575.43993733715693006,1.3909247674061417439e-11
588.84365535558896727,1.5969967782391353927e-11
602.55958607435774697,1.8335993966667506084e-11
616.59500186148216632,2.1052559016008138582e-11
630.95734448019324943,2.4171597239645276902e-11
645.65422903465551588,2.7752737345348846538e-11
660.69344800759600651,3.1864442421225687213e-11
676.08297539198177106,3.6585318815769937004e-11
691.83097091893648753,4.2005618940229111722e-11
707.9457843841379108,4.8228966724993944233e-11
724.43596007499006355,5.5374338718712770924e-11
741.31024130091751491,6.3578338706570736242e-11
758.57757502918376875,7.2997809336119454566e-11
776.24711662869173389,8.3812830682501820569e-11
794.32823472428150207,9.6230163083098079798e-11
812.83051616409924654,1.1048720006598898163e-10
831.76377110267100617,1.2685650694961856227e-10
851.13803820237646782,1.4565103188914092319e-10
870.96358995608063751,1.6723008900228667275e-10
891.25093813374552995,1.9200622797005181578e-10
912.01083935590974212,2.2045312145739572522e-10
933.25430079699104353,2.5311462116057057282e-10
954.99258602143594972,2.9061515563286162081e-10
977.2372209558106827,3.3367166869671866459e-10
1000.,3.8310732670815360438e-10
