280.0000000000001,0.2182920558192397+0j
280.35665734734647,0.21900443221141094+0.002418832329855271j
280.7137689963479,0.21971882237181495+0.003441333680863366j
281.071335525683,0.22043522913711272+0.004240117573307858j
281.4293575147676,0.22115365519938837+0.0049255214178378776j
281.7878355437555,0.2218741032129721+0.00554002366399958j
282.1467701935394,0.22259657579383718+0.006105287203093574j
282.50616204575215,0.22332107551899005+0.00663411203045689j
282.8660116827673,0.22404760492585504+0.007134795527423395j
283.2263196877002,0.22477616651165352+0.007613073025765878j
283.58708664440906,0.22550676273277606+0.008073101029096877j
283.94831313749575,0.2262393960041504+0.008518003556992467j
284.3099997523068,0.22697406869860148+0.008950197573387877j
284.6721470749343,0.2277107831462065+0.009371597656239768j
285.03475569221695,0.22844954163364362+0.00978375047993667j
285.3978261917409,0.22919034640353506+0.010187926424556617j
285.76135916184074,0.2299331996537833+0.010585183896339214j
286.12535519160053,0.230678103536901+0.010976415666145295j
286.48981487085473,0.23142506015933687+0.011362383002341367j
286.85473879018895,0.23217407158079167+0.011743741303933223j
287.22012754094123,0.23292513981353105+0.012121059680597278j
287.5859817152025,0.23367826682169038+0.012494836136055572j
287.9523019058187,0.2344334545205763+0.012865509501452196j
288.3190887063901,0.2351907047759556+0.013233468928349748j
288.6863427112735,0.2359500194033453+0.013599061523231712j
289.05406451558247,0.23671140016729017+0.013962598548447336j
289.42225471518896,0.23747484878063896+0.014324360504463228j
289.79091390672363,0.2382403669038092+0.014684601329816624j
290.1600426875774,0.23900795614405057+0.015043551898412527j
290.52964165590186,0.23977761805469708+0.015401422952197642j
290.89971141061073,0.24054935413441664+0.01575840757636281j
291.27025255138045,0.24132316582645097+0.01611468330104156j
291.64126567865145,0.2420990545178522+0.016470413895884196j
292.0127513936289,0.24287702153870983+0.01682575091041003j
292.3847102982837,0.2436570681613725+0.017180835002623393j
292.7571429953538,0.2444391955996637+0.017535797090253498j
293.13005008834455,0.24522340500808978+0.017890759352594737j
293.50343218153034,0.24600969748104246+0.018245836105865967j
293.877289879955,0.24679807405199275+0.01860113457097707j
294.25162378943327,0.24758853569268086+0.018956755549354182j
294.6264345165515,0.24838108331229686+0.019312794019860403j
295.0017226686686,0.24917571775665673+0.019669339667726063j
295.3774888539172,0.24997243980737005+0.020026477354667033j
295.75373368120455,0.25077125018100205+0.020384287537944707j
296.1304577602136,0.2515721495282285+0.020742846644945388j
296.5076617014036,0.25237513843298365+0.0211022274088808j
296.88534611601176,0.2531802174116015+0.021462499170400152j
297.26351161605373,0.25398738691195105+0.02182372814922307j
297.6421588143246,0.2547966473125632+0.02218597768933221j
298.02128832440013,0.25560799892175246+0.022549308480782723j
298.40090076063774,0.25642144197673095+0.022913778760778353j
298.7809967381772,0.2572369766427157+0.02327944449631648j
299.16157687294196,0.2580546030120292+0.023646359550410376j
299.54264178164004,0.25887432110319314+0.024014575833643866j
299.92419208176483,0.2596961308600156+0.02438414344259639j
300.30622839159656,0.26052003215067077+0.02475511078649116j
300.68875133020276,0.26134602476677266+0.02512752470325699j
301.0717615174396,0.26217410842244115+0.02550143056605583j
301.45525957395284,0.2630042827533617+0.025876872381206718j
301.83924612117875,0.26383654731583805+0.026253892878332578j
302.22372178134515,0.26467090158583867+0.02663253359346254j
302.6086871774726,0.2655073449580357+0.027012834945745138j
302.994142933375,0.26634587674483673+0.02739483630835452j
303.3800896736611,0.2671864961754113+0.027778576074112528j
303.7665280237347,0.26802920239470823+0.02816409171629298j
304.1534586097974,0.26887399446247096+0.028551419845029704j
304.54088205884733,0.2697208713522381+0.02894059625970103j
304.9287989986817,0.2705698319503452+0.02933165599763633j
305.31721005789734,0.2714208750549154+0.02972463337944582j
305.7061158658918,0.2722739993748448+0.030119562051252834j
306.09551705286424,0.2731292035287804+0.030516475024078237j
306.48541424981664,0.27398648604409204+0.03091540471060361j
306.87580808855483,0.2748458453558372+0.031316382959519336j
307.2666992016892,0.27570727980571963+0.031719441087644046j
307.65808822263614,0.276570787641041+0.03212460990998623j
308.04997578561876,0.2774363670136456+0.03253191976790241j
308.4423625256681,0.2783040159788597+0.032941400555493265j
308.835249078624,0.279173732494423+0.03335308174436729j
309.22863608113624,0.2800455144194146+0.033766992406889566j
309.6225241706656,0.2809193595131721+0.03418316123802371j
310.01691398548485,0.281795265434204+0.034601616575866495j
310.4118061646797,0.28267322973909625+0.035022386420965466j
310.80720134815004,0.28355324988141234+0.03544549845450345j
311.20310017661063,0.2844353232105862+0.03587098005542644j
311.5995032915926,0.28531944697081146+0.03629885831658573j
311.9964113354441,0.2862056182999202+0.0367291600599589j
312.3938249513315,0.28709383422825957+0.03716191185101034j
312.7917447832405,0.28798409167756034+0.037597140012246275j
313.1901714759771,0.2888763874597999+0.03803487063601559j
313.5891056751684,0.28977071827605816+0.03847512959660336j
313.9885480272642,0.29066708071537006+0.038917942561662366j
314.3884991795375,0.29156547125356924+0.03936333500302056j
314.788959780086,0.2924658862521271+0.03981133220690495j
315.1899304778327,0.2933683219569873+0.04026195928361513j
315.59141192252736,0.29427277449739253+0.040715241176678886j
315.9934047647473,0.2951792398847069+0.041171202671520864j
316.3959096558985,0.29608771401123174+0.04162986840367136j
316.7989272482167,0.2969981926490181+0.04209126286654247j
317.20245819476855,0.29791067144867034+0.04255541041879424j
317.60650314945246,0.2988251459381483+0.043022335291315245j
318.0110627669997,0.29974161152156054+0.043492061593837235j
318.4161377029757,0.30066006347795515+0.04396461332120455j
318.82172861378075,0.30158049696010447+0.04444001435931626j
319.22783615665134,0.3025029069932842+0.04491828849075797j
319.63446098966114,0.3034272884740488+0.0453994594001399j
320.0416037717217,0.3043536361690003+0.045883550679155984j
320.44926516258494,0.3052819447135572+0.04637058583137928j
320.85744582284195,0.30621220861070947+0.046860588276802576j
321.26614641392587,0.3071444222297794+0.0473535813561432j
321.67536759811225,0.30807857980517084+0.04784958833491825j
322.0851100385201,0.3090146754351182+0.0483486324073035j
322.4953743991133,0.30995270308042877+0.04885073669978548j
322.90616134470133,0.31089265656322224+0.049355924274616624j
323.31747154094063,0.3118345295656663+0.04986421813308253j
323.7293056543353,0.3127783156287076+0.05037564121858923j
324.1416643522387,0.3137240081507999+0.05089021641957944j
324.5545483028541,0.31467160038662845+0.051407966572284115j
324.9679581752358,0.3156210854458301+0.0519289144633173j
325.38189463929064,0.31657245629171127+0.05245308283212063j
325.7963583657784,0.3175257057399622+0.052980494373263166j
326.21135002631354,0.3184808264573686+0.053511171738603834j
326.62687029336587,0.31943781096051943+0.054045137539320366j
327.04291984026185,0.3203966516145133+0.054582414347811165j
327.4594993411855,0.3213573406316605+0.055123024699474554j
327.8766094711798,0.32231987007018537+0.055666991094370455j
328.2942509061473,0.3232842318329238+0.05621433599876873j
328.71242432285175,0.3242504176660191+0.056765081846587254j
329.1311303989188,0.3252184191576179+0.057319251040726465j
329.5503698128373,0.326188227736562+0.057876865954300805j
329.97014324396036,0.32715983467107934+0.058437948931773j
330.3904513725064,0.3281332310674745+0.05900252228999311j
330.81129487956025,0.32910840786881645+0.059570608319146526j
331.2326744470744,0.33008535585362675+0.060142229283613034j
331.6545907578698,0.3310640656345661+0.06071740742274019j
332.0770444956375,0.3320445276571202+0.06129616495153393j
332.500036344939,0.3330267321982853+0.06187852406126792j
332.92356699120813,0.334010669365254+0.06246450692001586j
333.3476371207516,0.33499632909410015+0.06305413567310689j
333.7722474207504,0.3359837011484647+0.06364743244350786j
334.1973985792608,0.33697277511824164+0.06424441933213404j
334.6230912852155,0.33796354041826426+0.0648451184180897j
335.0493262284249,0.3389559862869932+0.06544955175884117j
335.47610409957775,0.33995010178520363+0.06605774139032336j
335.90342559024293,0.34094587579467645+0.06666970932698246j
